actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
4872,730800,0.24282783,150,0.0,1241,186150,0.46428704,0.7071149,0.40568757,305.41522975114174,0.0,0.0
4883,732450,0.2670762,150,0.0,1244,186600,0.38595545,0.65303165,0.2877081,314.87775910969776,0.0,0.0
4893,733950,0.2309865,150,0.0,1246,186900,0.46065626,0.69164276,0.35747206,284.6180328261911,0.0,0.0
4905,735750,0.0880059,150,0.0,1249,187350,0.62103724,0.70904315,0.39000556,335.04648559527016,0.0,0.0
4917,737550,0.24710563,150,0.0,1252,187800,0.4610357,0.7081413,0.42153627,305.8657205335708,0.0,0.0
4929,739350,0.2668331,150,0.0,1255,188250,0.39947698,0.6663101,0.30558974,285.85703186409256,0.0,0.0
4936,740400,0.24951547,150,0.0,1257,188550,0.4660805,0.71559596,0.43265504,284.2407581011329,0.0,0.0
4947,742050,0.24275225,150,0.0,1260,189000,0.4641518,0.70690405,0.4212312,324.2722700042316,0.0,0.0
4959,743850,0.24486148,150,0.0,1263,189450,0.45827812,0.7031396,0.40739506,316.66293369384624,0.0,0.0
4969,745350,0.13920629,150,0.0,1265,189750,0.5610202,0.7002265,0.37380895,278.5688857875078,0.0,0.0
4979,746850,0.28135484,150,0.0,1268,190200,0.39007288,0.6714277,0.31659308,301.0070158114113,0.0,0.0
4988,748200,0.25051165,150,0.0,1271,190650,0.46501082,0.71552247,0.42398864,313.1902217660139,0.0,0.0
4997,749550,0.2671265,150,0.0,1273,190950,0.3879559,0.6550824,0.29073834,313.0873570345496,0.0,0.0
5008,751200,0.27683112,150,0.0,1275,191250,0.39285454,0.66968566,0.31288156,289.6213421325929,0.0,0.0
5019,752850,0.28371066,150,0.0,1278,191700,0.37461084,0.6583215,0.2885237,284.28635334625653,0.0,0.0
5028,754200,0.24726924,150,0.0,1281,192150,0.46456274,0.711832,0.41474348,328.2520475787492,0.0,0.0
5038,755700,0.2625409,150,0.0,1284,192600,0.4093201,0.671861,0.31751087,318.5539277115754,0.0,0.0
5052,757800,0.16811216,150,0.0,1287,193050,0.5413707,0.70948285,0.38698453,295.2002815249267,0.0,0.0
5061,759150,0.22624257,150,0.0,1289,193350,0.46735147,0.69359404,0.36123204,280.1138895876511,0.0,0.0
5070,760500,0.017416239,150,0.0,1291,193650,0.6695287,0.68694496,0.34829494,276.4382777970376,0.0,0.0
5079,761850,0.24898079,150,0.0,1293,193950,0.4607468,0.7097276,0.40416503,274.7166357663781,0.0,0.0
5091,763650,0.26229465,150,0.0,1296,194400,0.41016287,0.6724575,0.31864613,287.1421138626966,0.0,0.0
5099,764850,0.26874453,150,0.0,1298,194700,0.39352554,0.66227007,0.29597324,288.82081415766703,0.0,0.0
5106,765900,0.2656516,150,0.0,1300,195000,0.40160075,0.66725236,0.30763248,291.7415443513777,0.0,0.0
5117,767550,0.26963112,150,0.0,1303,195450,0.3870338,0.6566649,0.2872445,306.84565918751053,0.0,0.0
5127,769050,0.22633013,150,0.0,1305,195750,0.45665655,0.6829867,0.3403241,298.1290453122357,0.0,0.0
5137,770550,0.2630974,150,0.0,1308,196200,0.40797126,0.67106867,0.31530336,290.63776298593757,0.0,0.0
5147,772050,0.25737596,150,0.0,1310,196500,0.4550606,0.71243656,0.41367167,324.71746054357203,0.0,0.0
5156,773400,0.23110113,150,0.0,1313,196950,0.46962157,0.7007227,0.37473756,327.99945780525826,0.0,0.0
5167,775050,0.22478625,150,0.0,1315,197250,0.462594,0.68738025,0.34883127,305.2272009477804,0.0,0.0
5177,776550,0.22606722,150,0.0,1318,197700,0.4503645,0.6764317,0.32637662,311.9101787590236,0.0,0.0
5188,778200,0.24368566,150,0.0,1321,198150,0.44333863,0.6870243,0.34781832,305.7475498474289,0.0,0.0
5201,780150,0.2586591,150,0.0,1324,198600,0.4195598,0.6782189,0.33074826,285.12999190581377,0.0,0.0
5209,781350,0.2361289,150,0.0,1326,198900,0.4714271,0.707556,0.40583506,301.0701067809798,0.0,0.0
5220,783000,0.2569239,150,0.0,1328,199200,0.4241646,0.6810885,0.33648673,298.9894688818766,0.0,0.0
5225,783750,0.26307875,150,0.0,1330,199500,0.40816742,0.6712462,0.31612498,285.28966977994247,0.0,0.0
5240,786000,0.27032554,150,0.0,1333,199950,0.3897068,0.66003233,0.2909146,271.95711939137203,0.0,0.0
5248,787200,0.2130864,150,0.0,1335,200250,0.49398372,0.7070701,0.3867113,270.71646237825956,0.0,0.0
5259,788850,-0.06486422,150,0.0,1338,200700,0.74908596,0.68422174,0.3428278,315.2553277846538,0.0,0.0
5267,790050,0.2234332,150,0.0,1340,201000,0.46605718,0.6894904,0.35308358,285.21129538014765,0.0,0.0
5277,791550,0.26776388,150,0.0,1343,201450,0.39588585,0.66364974,0.29908314,299.4841876574427,0.0,0.0
5287,793050,0.270156,150,0.0,1346,201900,0.390044,0.6602,0.2913162,313.70837656836585,0.0,0.0
5302,795300,0.25792447,150,0.0,1349,202350,0.41434947,0.67227393,0.3177258,280.92927221774704,0.0,0.0
5311,796650,0.21167228,150,0.0,1351,202650,0.46521118,0.67688346,0.32787782,305.9127168973528,0.0,0.0
5320,798000,-0.0008729696,150,0.0,1354,203100,0.67811084,0.67723787,0.32807523,308.79736292128325,0.0,0.0
5329,799350,0.032707512,150,0.0,1357,203550,0.6841906,0.7168981,0.3989492,325.7182262663831,0.0,0.0
5339,800850,0.26760125,150,0.0,1360,204000,0.39672744,0.6643287,0.30088356,291.81529259192604,0.0,0.0
5349,802350,0.060763836,150,0.0,1362,204300,0.62871623,0.68948007,0.3532686,297.9089641796472,0.0,0.0
5363,804450,0.072447896,150,0.0,1365,204750,0.6277579,0.7002058,0.37377012,331.76835377622155,0.0,0.0
5375,806250,0.2680518,150,0.0,1368,205200,0.3890795,0.6571313,0.2900656,294.5257570813775,0.0,0.0
5386,807900,0.26766545,150,0.0,1371,205650,0.39657962,0.66424507,0.3010592,306.4506324378668,0.0,0.0
5396,809400,0.2460055,150,0.0,1374,206100,0.46863738,0.7146429,0.41192487,265.9773992669347,0.0,0.0
5404,810600,0.09920478,150,0.0,1376,206400,0.5868145,0.6860193,0.34646514,277.4699363201712,0.0,0.0
5416,812400,0.06544453,150,0.0,1379,206850,0.62237227,0.6878168,0.35001072,309.21366339290586,0.0,0.0
5424,813600,0.25470307,150,0.0,1381,207150,0.42752603,0.6822291,0.33889893,289.0283315439775,0.0,0.0
5435,815250,0.029328048,150,0.0,1383,207450,0.6523718,0.6816999,0.3372996,292.72348034204896,0.0,0.0
5443,816450,0.22642577,150,0.0,1385,207750,0.4493832,0.67580897,0.3253538,293.0635474655404,0.0,0.0
5449,817350,0.1890428,150,0.0,1387,208050,0.47978622,0.668829,0.3105903,297.02276442953433,0.0,0.0
5458,818700,0.16419709,150,0.0,1389,208350,0.54039943,0.7045965,0.38147643,296.9654230990351,0.0,0.0
5469,820350,0.2528366,150,0.0,1392,208800,0.45893344,0.71177006,0.3870286,326.98532648607465,0.0,0.0
5480,822000,0.095555186,150,0.0,1395,209250,0.5852698,0.680825,0.335479,312.50045324431034,0.0,0.0
5491,823650,0.15824783,150,0.0,1398,209700,0.5197979,0.67804575,0.33035034,291.8615903471375,0.0,0.0
5500,825000,0.26622283,150,0.0,1401,210150,0.4002322,0.66645503,0.3058658,280.21794039820935,0.0,0.0
5509,826350,0.1436413,150,0.0,1403,210450,0.5724099,0.7160512,0.39229268,327.66276357337455,0.0,0.0
5522,828300,0.23600337,150,0.0,1406,210900,0.46630427,0.70230764,0.37731215,285.4146923247567,0.0,0.0
5532,829800,0.10802442,150,0.0,1409,211350,0.59098107,0.6990055,0.38904884,291.55916076345795,0.0,0.0
5541,831150,0.25711995,150,0.0,1411,211650,0.42132974,0.6784497,0.33290482,290.64904142661334,0.0,0.0
5553,832950,0.24990702,150,0.0,1414,212100,0.46212685,0.71203387,0.3925906,283.8683246034321,0.0,0.0
5561,834150,0.25267017,150,0.0,1416,212400,0.44013703,0.6928072,0.35977924,293.43519567924557,0.0,0.0
5570,835500,0.23146373,150,0.0,1418,212700,0.4618116,0.69327533,0.3605082,304.94507411988695,0.0,0.0
5578,836700,0.26885054,150,0.0,1420,213000,0.38571504,0.6545656,0.2864052,274.99653602036165,0.0,0.0
5591,838650,0.26809075,150,0.0,1423,213450,0.39548156,0.6635723,0.2991288,321.7719650602761,0.0,0.0
5600,840000,0.25252676,150,0.0,1426,213900,0.46103084,0.7135576,0.39525914,295.0111975151645,0.0,0.0
5612,841800,0.2659718,150,0.0,1429,214350,0.40081838,0.6667902,0.306013,304.86557521943786,0.0,0.0
5627,844050,0.22593936,150,0.0,1432,214800,0.48690626,0.7128456,0.39008567,307.1013317010453,0.0,0.0
5640,846000,0.23913264,150,0.0,1435,215250,0.43372023,0.6728529,0.31893322,326.9950135705309,0.0,0.0
5651,847650,0.2719341,150,0.0,1438,215700,0.38595372,0.6578878,0.28606173,316.4417047080055,0.0,0.0
5663,849450,0.24963236,150,0.0,1441,216150,0.42443454,0.6740669,0.32202515,322.92194693808415,0.0,0.0
5667,850050,0.25442946,150,0.0,1444,216600,0.4187035,0.67313296,0.32014963,305.78574094811495,0.0,0.0
5679,851850,0.2691256,150,0.0,1447,217050,0.39734223,0.66646785,0.30586395,341.0977552937885,0.0,0.0
5691,853650,0.20668149,150,0.0,1449,217350,0.48936224,0.6960437,0.3818727,305.70387211416005,0.0,0.0
5695,854250,0.27169883,150,0.0,1451,217650,0.3841189,0.65581775,0.28608438,267.5098007534462,0.0,0.0
5707,856050,0.2831239,150,0.0,1454,218100,0.38062388,0.6637478,0.29975343,298.9217077640367,0.0,0.0
5717,857550,0.22301275,150,0.0,1456,218400,0.44516104,0.6681738,0.3094876,292.75916801185286,0.0,0.0
5729,859350,0.2320525,150,0.0,1459,218850,0.4586792,0.6907317,0.3676161,311.5785303235903,0.0,0.0
5735,860250,0.22664848,150,0.0,1461,219150,0.42789128,0.65453976,0.28830108,282.3765124293212,0.0,0.0
5746,861900,0.18801945,150,0.0,1463,219450,0.4716913,0.65971076,0.29070434,301.0980596352053,0.0,0.0
5759,863850,0.16580886,150,0.0,1466,219900,0.54153305,0.7073419,0.42997053,298.9278149490135,0.0,0.0
5767,865050,0.24811938,150,0.0,1468,220200,0.42298183,0.6711012,0.3158897,280.56433447837145,0.0,0.0
5773,865950,0.27025235,150,0.0,1470,220500,0.3899907,0.66024303,0.29157138,312.64130203602144,0.0,0.0
5784,867600,0.31982464,150,0.0,1473,220950,0.3594157,0.67924035,0.3329034,312.0537461343306,0.0,0.0
5798,869700,0.070870996,150,0.0,1476,221400,0.61654776,0.68741876,0.36225644,337.64745848943903,0.0,0.0
5807,871050,0.17734605,150,0.0,1479,221850,0.49869275,0.6760388,0.32626116,283.303973803374,0.0,0.0
5820,873000,0.18206501,150,0.0,1482,222300,0.52491826,0.70698327,0.42767355,342.603785195209,0.0,0.0
5831,874650,0.24521172,150,0.0,1485,222750,0.45759422,0.70280594,0.40702307,300.54084833221714,0.0,0.0
5841,876150,0.25709242,150,0.0,1488,223200,0.45017296,0.7072654,0.42393515,308.01033186919494,0.0,0.0
5849,877350,0.23909846,150,0.0,1490,223500,0.43215296,0.6712514,0.316337,276.3434474761495,0.0,0.0
5858,878700,0.27160773,150,0.0,1492,223800,0.39461514,0.6662229,0.3050109,289.622942035417,0.0,0.0
5866,879900,0.0031275153,150,0.0,1494,224100,0.68578124,0.68890876,0.39355728,288.49911544355757,0.0,0.0
5875,881250,0.26782823,150,0.0,1496,224400,0.39853227,0.6663605,0.30564168,315.3860228599444,0.0,0.0
5883,882450,0.2690075,150,0.0,1499,224850,0.4007095,0.669717,0.3129252,294.0582661494807,0.0,0.0
5892,883800,0.2699358,150,0.0,1501,225150,0.39062804,0.6605638,0.2924256,288.5284875434068,0.0,0.0
5903,885450,0.15594983,150,0.0,1504,225600,0.5443149,0.70026475,0.4194245,308.6560184542414,0.0,0.0
5913,886950,0.26018152,150,0.0,1506,225900,0.44500485,0.70518637,0.44491246,284.2221388977986,0.0,0.0
5921,888150,0.25815856,150,0.0,1508,226200,0.44909924,0.7072578,0.42155176,290.78915501160117,0.0,0.0
5931,889650,0.18674648,150,0.0,1510,226500,0.4717881,0.6585346,0.28857583,305.4153780133371,0.0,0.0
5939,890850,0.2717055,150,0.0,1512,226800,0.38655663,0.65826213,0.28700545,314.8249748048187,0.0,0.0
5947,892050,0.1492256,150,0.0,1515,227250,0.5300203,0.6792459,0.34448683,284.7619280393451,0.0,0.0
5955,893250,0.2726146,150,0.0,1517,227550,0.39033705,0.66295165,0.29765964,288.17443664400736,0.0,0.0
5967,895050,0.1353904,150,0.0,1520,228000,0.5710139,0.7064043,0.4149533,351.1799763217694,0.0,0.0
5975,896250,0.15727329,150,0.0,1522,228300,0.54182166,0.69909495,0.41008085,289.7796848350411,0.0,0.0
5984,897600,0.24722633,150,0.0,1524,228600,0.42218003,0.66940635,0.31192484,298.2747683808993,0.0,0.0
5997,899550,0.18933278,150,0.0,1527,229050,0.46900403,0.6583368,0.28971115,287.48509216128707,0.0,0.0
6005,900750,0.27015793,150,0.0,1530,229500,0.38972223,0.65988016,0.29180896,294.2384238830764,0.0,0.0
6018,902700,0.22719705,150,0.0,1533,229950,0.46088374,0.6880808,0.4019522,259.126045325443,0.0,0.0
6027,904050,0.28156105,150,0.0,1536,230400,0.38985643,0.6714175,0.31661382,293.8407210088594,0.0,0.0
6034,905100,0.2653788,150,0.0,1538,230700,0.3887458,0.6541246,0.2908335,287.4073451443054,0.0,0.0
6043,906450,0.26475435,150,0.0,1540,231000,0.4025581,0.66731244,0.3078274,289.43347652911103,0.0,0.0
6051,907650,0.16746551,150,0.0,1542,231300,0.54392934,0.71139485,0.4932765,268.02970905270655,0.0,0.0
6060,909000,0.27606088,150,0.0,1544,231600,0.38633436,0.66239524,0.2967189,279.74646340460254,0.0,0.0
6069,910350,0.13436794,150,0.0,1546,231900,0.56730336,0.7016713,0.41812456,307.76895178293466,0.0,0.0
6078,911700,0.23174986,150,0.0,1548,232200,0.43719175,0.6689416,0.31182444,282.42569523937783,0.0,0.0
6087,913050,0.120177805,150,0.0,1551,232650,0.5596467,0.67982453,0.34742367,291.94339186626985,0.0,0.0
6098,914700,0.23749483,150,0.0,1554,233100,0.44583791,0.68333274,0.35667336,288.3638428675341,0.0,0.0
6111,916650,0.2642138,150,0.0,1557,233550,0.40975523,0.67396903,0.32353857,301.3569419876046,0.0,0.0
6120,918000,0.26896745,150,0.0,1559,233850,0.3933347,0.66230214,0.2964363,266.8688009250442,0.0,0.0
6131,919650,0.26768816,150,0.0,1562,234300,0.39628178,0.66396993,0.30046707,302.252388154064,0.0,0.0
6141,921150,0.17348623,150,0.0,1564,234600,0.5428162,0.71630245,0.45691758,288.84693645185223,0.0,0.0
6149,922350,0.12674963,150,0.0,1566,234900,0.5600081,0.68675774,0.36928537,310.14700227750006,0.0,0.0
6159,923850,0.27729586,150,0.0,1569,235350,0.3823516,0.65964746,0.29073355,302.5209696125743,0.0,0.0
6168,925200,0.23022929,150,0.0,1571,235650,0.4383932,0.6686225,0.31208724,274.13118564146447,0.0,0.0
6179,926850,0.25273514,150,0.0,1574,236100,0.45668942,0.70942456,0.42892852,308.1992397225379,0.0,0.0
6187,928050,0.21931803,150,0.0,1576,236400,0.46269757,0.6820156,0.40952355,276.09338836954777,0.0,0.0
6196,929400,0.25009552,150,0.0,1578,236700,0.4250435,0.675139,0.3536337,308.7220539937377,0.0,0.0
6204,930600,0.28036723,150,0.0,1580,237000,0.38572314,0.66609037,0.3199341,274.73870928017647,0.0,0.0
6212,931800,0.23603466,150,0.0,1583,237450,0.467818,0.70385265,0.42006564,314.75960982843316,0.0,0.0
6222,933300,0.2823212,150,0.0,1585,237750,0.38598716,0.6683084,0.31916526,290.24972769434964,0.0,0.0
6237,935550,0.2584523,150,0.0,1588,238200,0.4471326,0.7055849,0.40618938,270.3436350956318,0.0,0.0
6246,936900,0.1406712,150,0.0,1591,238650,0.5516223,0.69229347,0.4215593,338.9581254619862,0.0,0.0
6255,938250,0.26932147,150,0.0,1594,239100,0.43102524,0.7003467,0.40428197,330.8095966213701,0.0,0.0
6264,939600,0.22739953,150,0.0,1596,239400,0.4625997,0.6899992,0.4112473,298.47145868953436,0.0,0.0
6271,940650,0.24711907,150,0.0,1598,239700,0.42512006,0.6722391,0.33944085,299.3992462024594,0.0,0.0
6281,942150,0.27137047,150,0.0,1601,240150,0.3971672,0.6685377,0.3113101,296.4063511446929,0.0,0.0
6298,944700,0.24798632,150,0.0,1604,240600,0.45483124,0.70281756,0.41981193,306.9458105006791,0.0,0.0
6306,945900,0.26265374,150,0.0,1607,241050,0.41336355,0.6760173,0.3371435,299.5954254889561,0.0,0.0
6314,947100,0.27156898,150,0.0,1609,241350,0.38615987,0.65772885,0.28689772,301.73951661869046,0.0,0.0
6325,948750,0.23077452,150,0.0,1612,241800,0.43834805,0.6691226,0.3170356,271.1308582387037,0.0,0.0
6334,950100,0.26613155,150,0.0,1614,242100,0.42467955,0.6908111,0.38721138,294.12081500762946,0.0,0.0
6344,951600,0.23418352,150,0.0,1616,242400,0.45551768,0.6897012,0.37783936,280.1943537648248,0.0,0.0
6351,952650,0.21747574,150,0.0,1618,242700,0.4777027,0.69517845,0.3907322,281.4100344859976,0.0,0.0
6361,954150,0.12497479,150,0.0,1620,243000,0.5618334,0.68680817,0.36059234,306.546493169347,0.0,0.0
6371,955650,0.27042192,150,0.0,1623,243450,0.38964915,0.6600711,0.29121366,284.2229092992116,0.0,0.0
6379,956850,0.26703435,150,0.0,1625,243750,0.3982001,0.66523445,0.3044122,300.7599482372805,0.0,0.0
6388,958200,0.24185088,150,0.0,1627,244050,0.43478176,0.67663264,0.36033046,285.68815613036173,0.0,0.0
6394,959100,0.15436417,150,0.0,1629,244350,0.53884304,0.6932072,0.38031444,299.7145986302068,0.0,0.0
6403,960450,0.23660573,150,0.0,1631,244650,0.44584498,0.6824507,0.36143085,280.7620322645425,0.0,0.0
6413,961950,0.26761308,150,0.0,1633,244950,0.3967617,0.66437477,0.30646348,299.7805770941546,0.0,0.0
6425,963750,0.24136767,150,0.0,1636,245400,0.45089248,0.69226015,0.4086576,294.7857487910256,0.0,0.0
6431,964650,0.25164557,150,0.0,1638,245700,0.4582913,0.70993686,0.43764523,311.5644890757293,0.0,0.0
6439,965850,0.071676016,150,0.0,1640,246000,0.6167637,0.6884397,0.42416444,287.4971782444705,0.0,0.0
6448,967200,0.23496434,150,0.0,1642,246300,0.45576766,0.690732,0.41065422,305.95660312120225,0.0,0.0
6457,968550,0.266462,150,0.0,1644,246600,0.3994501,0.6659121,0.330104,311.98767016501273,0.0,0.0
6463,969450,0.24329588,150,0.0,1646,246900,0.46469113,0.707987,0.4190997,321.135361683687,0.0,0.0
6471,970650,0.26710588,150,0.0,1648,247200,0.42479688,0.69190276,0.4153908,305.1073035677654,0.0,0.0
6483,972450,0.15147245,150,0.0,1651,247650,0.5561811,0.7076535,0.4096832,311.9712715664077,0.0,0.0
6492,973800,0.24956512,150,0.0,1653,247950,0.42784226,0.6774074,0.37898603,266.5315535913699,0.0,0.0
6500,975000,0.268964,150,0.0,1655,248250,0.43001306,0.69897705,0.41743606,296.2173930238821,0.0,0.0
6509,976350,0.25388747,150,0.0,1657,248550,0.43916798,0.69305545,0.4246023,263.87535215432257,0.0,0.0
6517,977550,0.24975893,150,0.0,1660,249000,0.45036843,0.70012736,0.4003797,307.93359766749006,0.0,0.0
6527,979050,0.18264508,150,0.0,1662,249300,0.51247835,0.69512343,0.43028572,279.2035708484848,0.0,0.0
6540,981000,0.27939305,150,0.0,1665,249750,0.38507238,0.6644654,0.32496428,279.20431428378697,0.0,0.0
6547,982050,0.2560499,150,0.0,1667,250050,0.41685584,0.67290574,0.36816445,290.7570365173797,0.0,0.0
6559,983850,0.2706549,150,0.0,1670,250500,0.3979096,0.6685645,0.33964154,284.0546757717704,0.0,0.0
6569,985350,0.23647535,150,0.0,1673,250950,0.45756233,0.6940377,0.3857929,296.6563859016621,0.0,0.0
6581,987150,0.2370176,150,0.0,1676,251400,0.4553354,0.692353,0.4251943,273.7212691810711,0.0,0.0
6591,988650,0.2654002,150,0.0,1679,251850,0.3893297,0.6547299,0.29146588,285.9659138428197,0.0,0.0
6602,990300,0.27962366,150,0.0,1682,252300,0.39172015,0.6713438,0.35233673,296.2962125718258,0.0,0.0
6612,991800,0.2445578,150,0.0,1684,252600,0.43020666,0.67476445,0.37586394,284.26734284647966,0.0,0.0
6620,993000,0.24241513,150,0.0,1686,252900,0.43287337,0.6752885,0.37335503,280.625529675192,0.0,0.0
6631,994650,0.26618356,150,0.0,1689,253350,0.4321528,0.69833636,0.4168335,313.927678620435,0.0,0.0
6644,996600,0.24996117,150,0.0,1692,253800,0.4222931,0.67225426,0.37397692,302.1718196091503,0.0,0.0
6653,997950,0.26772466,150,0.0,1694,254100,0.38925883,0.6569835,0.2905231,296.73613904978686,0.0,0.0
6661,999150,0.17011458,150,0.0,1696,254400,0.5271886,0.6973032,0.43006504,265.725088441902,0.0,0.0
6673,1000950,0.2677217,150,0.0,1699,254850,0.39641994,0.66414165,0.30758786,259.37923352003764,0.0,0.0
6684,1002600,0.25684172,150,0.0,1702,255300,0.4463582,0.7031999,0.42326948,300.39591517904034,0.0,0.0
6692,1003800,0.27879578,150,0.0,1704,255600,0.3891732,0.667969,0.34184372,270.9081028850849,0.0,0.0
6704,1005600,0.26868606,150,0.0,1707,256050,0.3946069,0.66329294,0.30068764,290.7582458718649,0.0,0.0
6713,1006950,0.22917077,150,0.0,1709,256350,0.45985803,0.6890288,0.42741603,281.9944089281448,0.0,0.0
6719,1007850,0.2468667,150,0.0,1711,256650,0.4237818,0.6706485,0.3539056,321.76225584459155,0.0,0.0
6730,1009500,0.26353812,150,0.0,1714,257100,0.40834874,0.67188686,0.36712137,281.8428164857362,0.0,0.0
6741,1011150,0.24531493,150,0.0,1717,257550,0.43300328,0.6783182,0.37750477,311.1489173138781,0.0,0.0
6751,1012650,0.24311829,150,0.0,1719,257850,0.46671253,0.7098308,0.42146665,266.1439213513091,0.0,0.0
6757,1013550,0.19147852,150,0.0,1721,258150,0.49055955,0.68203807,0.4215449,284.8220025460544,0.0,0.0
6772,1015800,0.26680833,150,0.0,1724,258600,0.39867902,0.66548735,0.3441717,298.93051355210235,0.0,0.0
6782,1017300,0.24343055,150,0.0,1727,259050,0.4346742,0.67810476,0.4112508,306.4458559014924,0.0,0.0
6793,1018950,0.2276594,150,0.0,1730,259500,0.4871127,0.7147721,0.419023,309.1100525955059,0.0,0.0
6805,1020750,0.2690467,150,0.0,1733,259950,0.39781347,0.66686016,0.34164268,321.3175772643561,0.0,0.0
6813,1021950,0.25240165,150,0.0,1735,260250,0.42322308,0.6756247,0.41710478,301.56913873763324,0.0,0.0
6821,1023150,0.24823642,150,0.0,1737,260550,0.4509911,0.6992275,0.41773632,275.0974205419171,0.0,0.0
6829,1024350,0.24697718,150,0.0,1739,260850,0.4282877,0.6752649,0.38226584,296.4859698926677,0.0,0.0
6835,1025250,0.2369521,150,0.0,1741,261150,0.44534054,0.68229264,0.4042933,317.62710221489846,0.0,0.0
6845,1026750,0.25806704,150,0.0,1743,261450,0.44474337,0.7028104,0.42171985,251.41326291661406,0.0,0.0
6853,1027950,0.24776894,150,0.0,1745,261750,0.42723417,0.6750031,0.3840192,294.1576694264645,0.0,0.0
6859,1028850,0.30779928,150,0.0,1747,262050,0.34962755,0.65742683,0.29024622,325.08843562723416,0.0,0.0
6870,1030500,0.23830882,150,0.0,1749,262350,0.43967322,0.67798203,0.41464943,287.6889836960622,0.0,0.0
6882,1032300,0.24492443,150,0.0,1752,262800,0.45464915,0.6995736,0.43437627,299.933495962323,0.0,0.0
6891,1033650,0.17475826,150,0.0,1754,263100,0.5256066,0.7003648,0.4320987,298.5782611295511,0.0,0.0
6903,1035450,0.24520054,150,0.0,1757,263550,0.43516216,0.6803627,0.39474994,310.2676807951272,0.0,0.0
6912,1036800,0.25095192,150,0.0,1760,264000,0.42615178,0.6771037,0.4139112,308.05663208972214,0.0,0.0
6923,1038450,0.24143451,150,0.0,1763,264450,0.4323244,0.6737589,0.39906177,307.7819001549805,0.0,0.0
6934,1040100,0.316435,150,0.0,1766,264900,0.34531793,0.66175294,0.31064638,280.16490724635355,0.0,0.0
6942,1041300,0.32405314,150,0.0,1768,265200,0.33428034,0.6583335,0.29488155,285.4383890663833,0.0,0.0
6955,1043250,0.22120443,150,0.0,1771,265650,0.48395416,0.7051586,0.42163202,314.5054958238937,0.0,0.0
6967,1045050,0.24459529,150,0.0,1774,266100,0.43356442,0.6781597,0.38397792,310.53813330305996,0.0,0.0
6978,1046700,0.17152923,150,0.0,1777,266550,0.51019585,0.6817251,0.36527696,291.00664534961976,0.0,0.0
6992,1048800,0.32992908,150,0.0,1780,267000,0.33383366,0.66376275,0.31503567,261.25941914999464,0.0,0.0
7003,1050450,0.22089893,150,0.0,1783,267450,0.47695452,0.69785345,0.41826168,300.1164888486494,0.0,0.0
7013,1051950,0.1941461,150,0.0,1786,267900,0.51584995,0.70999604,0.4135074,283.08510250573573,0.0,0.0
7024,1053600,0.18974951,150,0.0,1788,268200,0.4925566,0.6823061,0.40611088,277.203910975131,0.0,0.0
7032,1054800,0.242048,150,0.0,1790,268500,0.44642082,0.6884688,0.41690227,306.3351417044263,0.0,0.0
7043,1056450,0.15680838,150,0.0,1793,268950,0.5317268,0.68853515,0.43330568,345.711748621869,0.0,0.0
7053,1057950,0.33823472,150,0.0,1795,269250,0.3179664,0.6562011,0.28811765,293.18509398625,0.0,0.0
7065,1059750,0.23344761,150,0.0,1798,269700,0.45281094,0.68625855,0.43869883,282.71060773207574,0.0,0.0
7073,1060950,0.3273874,150,0.0,1800,270000,0.326284,0.6536714,0.28837737,300.3422823213329,0.0,0.0
7080,1062000,0.21669647,150,0.0,1802,270300,0.49045798,0.70715445,0.42372748,289.58334963492865,0.0,0.0
7091,1063650,0.21420589,150,0.0,1805,270750,0.47207573,0.6862816,0.42867425,330.97422786168585,0.0,0.0
7099,1064850,0.257605,150,0.0,1808,271200,0.45770136,0.71530634,0.4143594,343.538975824603,0.0,0.0
7111,1066650,0.27233797,150,0.0,1810,271500,0.3982473,0.6705853,0.37003276,276.1871984154299,0.0,0.0
7120,1068000,0.23686606,150,0.0,1813,271950,0.43381846,0.6706845,0.37601677,307.98892083922,0.0,0.0
7132,1069800,0.24840629,150,0.0,1816,272400,0.46360415,0.71201044,0.4175206,304.7906950380997,0.0,0.0
7144,1071600,0.25098777,150,0.0,1819,272850,0.45982033,0.7108081,0.42094222,301.942688318962,0.0,0.0
7152,1072800,0.23286444,150,0.0,1821,273150,0.48144424,0.7143087,0.41798052,305.8700328892195,0.0,0.0
7163,1074450,0.31478384,150,0.0,1824,273600,0.34932783,0.6641117,0.3113129,307.89758045572,0.0,0.0
7177,1076550,0.22439471,150,0.0,1827,274050,0.46439305,0.68878776,0.41334474,353.2739626031782,0.0,0.0
7189,1078350,0.23227662,150,0.0,1830,274500,0.4401347,0.6724113,0.36637485,299.8415830259358,0.0,0.0
7200,1080000,0.22012073,150,0.0,1833,274950,0.48401296,0.7041337,0.3874792,309.3241871917307,0.0,0.0
7210,1081500,0.26023605,150,0.0,1836,275400,0.41792664,0.6781627,0.39687207,289.9205644815678,0.0,0.0
7218,1082700,0.33893114,150,0.0,1839,275850,0.32303137,0.6619625,0.2986049,352.34822990189735,0.0,0.0
7231,1084650,0.24040145,150,0.0,1842,276300,0.44664764,0.6870491,0.44057676,309.3988772747726,0.0,0.0
